Date, Open, High, Low,Close
08/08/2013 23:00:00,114.49,115.27,112.53,114.09
09/08/2013 23:00:00,114.18,116.55,113.93,116.46
12/08/2013 23:00:00,116.15,116.77,115.34,116.47
13/08/2013 23:00:00,116.46,117.51,115.87,116.88
14/08/2013 23:00:00,116.85,117.37,115.91,117.26
15/08/2013 23:00:00,117.29,118.18,116.91,117.5
16/08/2013 23:00:00,117.46,118.4,116.85,117.95
19/08/2013 23:00:00,118.02,118.05,116.74,117.24
20/08/2013 23:00:00,117.17,117.42,115.08,115.62
21/08/2013 23:00:00,115.63,115.8,113.95,114.31
22/08/2013 23:00:00,114.31,115.68,113.98,115.61
23/08/2013 23:00:00,115.67,117.39,114.75,116.78
26/08/2013 23:00:00,117.36,117.82,116.01,116.71
27/08/2013 23:00:00,116.59,119.77,116.33,119.4
28/08/2013 23:00:00,119.67,122.69,119.56,120.01
29/08/2013 23:00:00,119.98,120.52,118.17,118.62
30/08/2013 23:00:00,118.62,119.2,117.2,118.09
02/09/2013 23:00:00,117.52,117.76,114.66,117.27
03/09/2013 23:00:00,117.25,119.28,117,118.97
04/09/2013 23:00:00,118.89,119.06,117.22,117.83
05/09/2013 23:00:00,118.04,118.99,117.58,118.86
06/09/2013 23:00:00,118.97,121.15,118.57,120.72
09/09/2013 23:00:00,120.73,120.91,119.21,119.45
10/09/2013 23:00:00,119.37,119.4,116.84,117.74
11/09/2013 23:00:00,117.81,118.54,116.98,118.21
12/09/2013 23:00:00,118.22,119.61,117.75,119.21
13/09/2013 23:00:00,119.09,119.19,117.68,118.97
16/09/2013 23:00:00,117.95,118.45,116.51,116.57
17/09/2013 23:00:00,116.67,116.88,115.39,115.99
18/09/2013 23:00:00,115.82,118.75,115.59,118.46
19/09/2013 23:00:00,118.49,119.2,116.61,116.72
20/09/2013 23:00:00,116.83,117.16,115.55,115.89
23/09/2013 23:00:00,115.94,116.17,114.17,114.5
24/09/2013 23:00:00,114.49,114.69,113.35,114.35
25/09/2013 23:00:00,114.46,115.01,113.25,113.41
26/09/2013 23:00:00,113.35,114.34,113.25,113.95
27/09/2013 23:00:00,113.96,114.82,113.41,113.9
30/09/2013 23:00:00,113.51,113.81,112.1,113.3
01/10/2013 23:00:00,113.36,113.63,112.11,112.69
02/10/2013 23:00:00,112.67,115.28,112.48,114.92
03/10/2013 23:00:00,114.87,115.43,113.93,114.02
04/10/2013 23:00:00,113.97,115.24,113.95,114.69
07/10/2013 23:00:00,114.5,114.79,112.91,114.2
08/10/2013 23:00:00,114.21,115.13,113.9,114.64
09/10/2013 23:00:00,114.54,114.8,112.23,112.44
10/10/2013 23:00:00,112.51,114.62,112.21,113.94
11/10/2013 23:00:00,113.99,114,111.65,112.88
14/10/2013 23:00:00,112.42,113.67,112.11,113.28
15/10/2013 23:00:00,113.24,113.51,111.92,111.98
16/10/2013 23:00:00,111.93,114.02,111.8,113.23
17/10/2013 23:00:00,113.18,113.37,111.08,111.74
18/10/2013 23:00:00,111.85,112.83,111.59,111.98
21/10/2013 23:00:00,111.89,112.08,110.26,110.38
22/10/2013 23:00:00,110.32,111.15,108.98,109
23/10/2013 23:00:00,108.97,109.14,107.01,107.99
24/10/2013 23:00:00,107.95,108.54,106.8,108.02
25/10/2013 23:00:00,108.04,108.91,107.84,108.72
28/10/2013 22:00:00,108.73,109.67,108.22,109.39
29/10/2013 22:00:00,109.39,109.42,108.6,108.69
30/10/2013 22:00:00,108.62,108.67,107.44,107.51
31/10/2013 22:00:00,107.47,107.88,106.88,107.1
01/11/2013 22:00:00,107.17,107.5,105.21,105.45
04/11/2013 23:00:00,105.37,105.96,104.91,105.38
05/11/2013 23:00:00,105.32,105.75,103.92,104.45
06/11/2013 23:00:00,104.59,106.25,104.5,105.69
07/11/2013 23:00:00,105.76,106.16,104.65,105.13
08/11/2013 23:00:00,105.21,105.77,104.75,105.22
11/11/2013 23:00:00,105.3,106.23,104.96,105.87
12/11/2013 23:00:00,105.85,106.07,103.71,103.92
13/11/2013 23:00:00,103.92,105.39,103.78,104.4
14/11/2013 23:00:00,104.35,105.28,103.36,104.86
15/11/2013 23:00:00,104.74,105.4,104.43,104.57
18/11/2013 23:00:00,104.63,105.14,103.58,103.81
19/11/2013 23:00:00,103.84,104.33,103.42,104.08
20/11/2013 23:00:00,104.09,104.68,103.45,103.9
21/11/2013 23:00:00,103.93,105.83,103.67,105.44
22/11/2013 23:00:00,105.49,105.77,104.25,105.02
25/11/2013 23:00:00,104.35,104.7,103.28,104.38
26/11/2013 23:00:00,104.41,104.89,103.63,103.74
27/11/2013 23:00:00,103.7,103.8,101.97,102.6
28/11/2013 23:00:00,102.53,102.63,102.26,102.45
29/11/2013 23:00:00,102.49,104.1,102.32,102.98
02/12/2013 23:00:00,102.91,104.28,102.76,104.09
03/12/2013 23:00:00,104.06,107.05,103.87,107.02
04/12/2013 23:00:00,107.1,107.78,106.5,107.52
05/12/2013 23:00:00,107.53,108.19,107.21,107.52
06/12/2013 23:00:00,107.58,108.27,107.28,107.97
09/12/2013 23:00:00,107.86,108.17,107.3,107.35
10/12/2013 23:00:00,107.45,108.94,107.44,108.71
11/12/2013 23:00:00,108.85,108.95,107.4,107.62
12/12/2013 23:00:00,107.75,108.38,107.51,107.56
13/12/2013 23:00:00,107.78,107.82,106.46,106.7
16/12/2013 23:00:00,106.75,107.89,106.41,107.45
17/12/2013 23:00:00,107.45,108.06,107.17,107.45
18/12/2013 23:00:00,107.45,108.21,107.18,107.81
19/12/2013 23:00:00,107.84,109.4,107.67,108.64
20/12/2013 23:00:00,108.61,109.31,108.45,109.09
23/12/2013 23:00:00,109.11,109.22,108.55,108.62
24/12/2013 23:00:00,108.53,109.21,108.44,109.08
26/12/2013 23:00:00,109.11,109.61,108.96,109.59
27/12/2013 23:00:00,109.54,110.66,109.28,110.02
30/12/2013 23:00:00,110.06,110.33,109.04,109.19
31/12/2013 23:00:00,109.16,109.3,108.06,108.57
02/01/2014 23:00:00,108.41,108.88,105.25,105.4
03/01/2014 23:00:00,105.38,105.65,103.77,104.13
06/01/2014 23:00:00,104.09,104.5,103.11,103.58
07/01/2014 23:00:00,103.51,104.13,103.26,103.84
08/01/2014 23:00:00,103.87,104.09,102.17,102.41
09/01/2014 23:00:00,102.46,102.84,101.15,102.23
10/01/2014 23:00:00,102.21,103.29,101.9,102.72
13/01/2014 23:00:00,102.74,102.79,101.34,101.49
14/01/2014 23:00:00,101.42,102.79,101.41,102.52
15/01/2014 23:00:00,102.56,104.55,102.34,104.26
16/01/2014 23:00:00,104.2,104.55,103.51,103.99
17/01/2014 23:00:00,104.06,104.84,103.83,104.08
20/01/2014 23:00:00,104.02,104.15,103.42,103.8
21/01/2014 23:00:00,103.72,105.23,103.69,105.02
22/01/2014 23:00:00,104.97,106.66,104.89,106.48
23/01/2014 23:00:00,106.46,107.61,106.18,107.15
24/01/2014 23:00:00,107.14,107.57,106.02,106.66
27/01/2014 23:00:00,106.67,106.95,104.98,105.48
28/01/2014 23:00:00,105.43,107.43,105.4,106.99
29/01/2014 23:00:00,106.94,107.52,106.09,107.23
30/01/2014 23:00:00,107.19,108.36,107.1,107.86
31/01/2014 23:00:00,107.74,108.16,106.87,107.23
03/02/2014 23:00:00,107.17,107.71,106.03,106.4
04/02/2014 23:00:00,106.3,107.48,106.14,107.42
05/02/2014 23:00:00,107.44,108.03,106.57,107.07
06/02/2014 23:00:00,107.02,108.6,107.02,107.72
07/02/2014 23:00:00,107.74,110.01,106.88,109.87
10/02/2014 23:00:00,109.82,110.32,108.88,109.71
11/02/2014 23:00:00,109.74,110.37,109.37,110.25
12/02/2014 23:00:00,110.23,111.15,109.81,110.09
13/02/2014 23:00:00,110.04,110.43,109.17,110.13
14/02/2014 23:00:00,110.11,110.24,109.2,110.13
17/02/2014 23:00:00,110.09,110.9,110,110.69
18/02/2014 23:00:00,110.65,113.02,110.34,112.9
19/02/2014 23:00:00,112.67,113.39,112.06,112.96
20/02/2014 23:00:00,112.99,113.14,112.38,112.96
21/02/2014 23:00:00,112.97,113.02,111.79,112.48
24/02/2014 23:00:00,112.39,113.55,112.07,112.94
25/02/2014 23:00:00,112.9,112.94,111.12,112.14
26/02/2014 23:00:00,112.14,113,111.68,112.65
27/02/2014 23:00:00,112.67,113.18,111.85,112.16
28/02/2014 23:00:00,112.25,113.06,111.9,112.77
03/03/2014 23:00:00,113.1,115.32,113.05,114.91
04/03/2014 23:00:00,114.99,115.06,112.95,113.46
05/03/2014 23:00:00,113.45,113.63,110.95,111.05
06/03/2014 23:00:00,111.14,112.18,110.23,112.05
07/03/2014 23:00:00,112.07,113.01,111.67,112.73
10/03/2014 22:00:00,112.85,112.92,110.95,111.09
11/03/2014 22:00:00,111.04,111.62,109.42,109.51
12/03/2014 22:00:00,109.58,109.7,107.65,108.21
13/03/2014 22:00:00,108.2,108.7,107.77,108.32
14/03/2014 22:00:00,108.35,109.38,108.16,109.14
17/03/2014 22:00:00,109.49,109.49,107.47,108.12
18/03/2014 22:00:00,108.07,109.88,107.85,109.66
19/03/2014 22:00:00,109.52,110.18,109.25,110.05
20/03/2014 22:00:00,110.05,110.37,109.01,109.51
21/03/2014 22:00:00,109.51,111.17,109.17,110.44
24/03/2014 22:00:00,110.41,111.21,109.97,110.33
25/03/2014 22:00:00,110.35,111.17,109.72,110.13
26/03/2014 22:00:00,110.1,111.38,110.02,111.16
27/03/2014 22:00:00,111.22,112.62,110.95,112.32
28/03/2014 22:00:00,112.26,113.16,112.1,112.51
31/03/2014 23:00:00,112.61,112.89,111.8,112.4
01/04/2014 23:00:00,112.45,112.49,110.2,110.58
02/04/2014 23:00:00,110.56,110.75,109.78,110.26
03/04/2014 23:00:00,110.21,111.41,109.99,111.39
04/04/2014 23:00:00,111.3,112.55,111.2,112.05
07/04/2014 23:00:00,111.83,112.24,110.84,111.7
08/04/2014 23:00:00,111.61,113.63,111.6,113.26
09/04/2014 23:00:00,113.27,114.69,112.95,114.28
10/04/2014 23:00:00,114.36,114.73,114.02,114.27
11/04/2014 23:00:00,114.26,115.36,113.93,114.32
14/04/2014 23:00:00,114.48,115.47,114.26,114.52
15/04/2014 23:00:00,114.52,114.97,113.83,114.69
16/04/2014 23:00:00,114.68,115.91,114.04,114.72
17/04/2014 23:00:00,114.76,115.7,114.46,115.49
21/04/2014 23:00:00,115.55,115.68,114.81,115.46
22/04/2014 23:00:00,115.45,115.5,113.36,113.68
23/04/2014 23:00:00,113.71,113.93,113.05,113.39
24/04/2014 23:00:00,113.39,114.2,113.25,113.74
25/04/2014 23:00:00,113.78,113.9,112.33,112.5
28/04/2014 23:00:00,112.34,113.37,112.18,112.74
29/04/2014 23:00:00,112.74,114.05,112.56,112.62
30/04/2014 23:00:00,112.59,112.6,111.2,111.5
01/05/2014 23:00:00,111.57,111.74,110.59,111.15
02/05/2014 23:00:00,111.02,111.99,111.02,111.78
05/05/2014 23:00:00,111.81,112.29,110.76,111.23
06/05/2014 23:00:00,111.23,112.27,111.17,111.72
07/05/2014 23:00:00,111.68,112.84,111.63,112.66
08/05/2014 23:00:00,112.67,112.78,111.72,112.15
09/05/2014 23:00:00,112.12,113.03,111.56,111.92
12/05/2014 23:00:00,111.97,112.78,111.78,112.44
13/05/2014 23:00:00,112.48,113.9,112.21,113.84
14/05/2014 23:00:00,113.76,114.5,113.68,113.91
15/05/2014 23:00:00,113.88,114.11,113.12,113.39
16/05/2014 23:00:00,113.37,113.99,113.19,113.87
19/05/2014 23:00:00,113.9,114.71,113.74,114.38
20/05/2014 23:00:00,114.33,115.17,113.91,115.14
21/05/2014 23:00:00,115.18,116.51,115,116.09
22/05/2014 23:00:00,116.07,116.44,115.77,116.03
23/05/2014 23:00:00,115.93,116.72,115.86,116.61
26/05/2014 23:00:00,116.56,116.56,116.14,116.4
27/05/2014 23:00:00,116.49,116.72,115.79,116.4
28/05/2014 23:00:00,116.36,116.61,114.86,115.23
29/05/2014 23:00:00,115.28,116.16,114.83,115.79
30/05/2014 23:00:00,115.73,115.78,114.62,115.09
02/06/2014 23:00:00,115.14,115.57,114.32,114.69
03/06/2014 23:00:00,114.66,115.07,114.45,115.06
04/06/2014 23:00:00,115.01,115.91,114.62,114.65
05/06/2014 23:00:00,114.59,114.91,113.82,114.7
06/06/2014 23:00:00,114.66,115.29,114.52,114.98
09/06/2014 23:00:00,115,116.79,114.84,116.76
10/06/2014 23:00:00,116.68,117.28,116.2,116.45
11/06/2014 23:00:00,116.52,117.03,116.39,116.71
12/06/2014 23:00:00,116.69,119.17,116.57,119.05
13/06/2014 23:00:00,119.06,119.9,118.59,118.98
16/06/2014 23:00:00,119.1,119.76,118.83,118.95
17/06/2014 23:00:00,118.81,119.4,118.23,118.82
18/06/2014 23:00:00,118.77,119.18,118.07,118.5
19/06/2014 23:00:00,118.41,119.1,117.82,118.83
20/06/2014 23:00:00,118.81,119.64,118.52,119.38
23/06/2014 23:00:00,120.13,120.13,118.62,118.75
24/06/2014 23:00:00,118.73,119.17,117.96,118.52
25/06/2014 23:00:00,118.85,120.21,118.18,119.51
26/06/2014 23:00:00,119.42,119.52,117.74,118.33
27/06/2014 23:00:00,118.35,118.9,118.04,118.45
30/06/2014 23:00:00,118.4,118.47,117.37,118.18
01/07/2014 23:00:00,118.15,118.8,117.31,118.05
02/07/2014 23:00:00,117.92,118.24,116.81,116.95
03/07/2014 23:00:00,116.98,117,116.38,116.72
04/07/2014 23:00:00,116.77,116.84,116.35,116.48
07/07/2014 23:00:00,116.46,116.8,115.9,116.19
08/07/2014 23:00:00,116.1,116.91,115.72,116.12
09/07/2014 23:00:00,116.16,116.31,114.56,114.75
10/07/2014 23:00:00,114.66,115.71,114.26,115.61
11/07/2014 23:00:00,115.57,115.63,113.15,113.37
14/07/2014 23:00:00,113.17,113.91,112.93,113.8
15/07/2014 23:00:00,113.64,113.77,111.72,112.86
16/07/2014 23:00:00,112.92,114.26,112.78,114.24
17/07/2014 23:00:00,114.2,116.61,113.98,116.43
18/07/2014 23:00:00,116.43,116.65,115.29,115.68
21/07/2014 23:00:00,115.75,116.86,115.37,116.74
22/07/2014 23:00:00,116.66,117.34,115.99,116.06
23/07/2014 23:00:00,115.85,117.23,115.68,117.02
24/07/2014 23:00:00,117.09,117.2,115.77,115.88
25/07/2014 23:00:00,115.93,116.42,114.89,115.87
28/07/2014 23:00:00,115.76,115.99,114.79,115.55
29/07/2014 23:00:00,115.49,115.72,114.26,114.94
30/07/2014 23:00:00,114.92,115.56,113.32,113.42
31/07/2014 23:00:00,113.36,113.74,111.53,111.54
01/08/2014 23:00:00,111.59,111.99,110.98,111.52
04/08/2014 23:00:00,111.56,112.56,111.32,112.32
05/08/2014 23:00:00,112.3,112.56,110.89,111.52
06/08/2014 23:00:00,111.51,112.02,110.58,110.77
07/08/2014 23:00:00,110.78,111.61,110.44,111.44
08/08/2014 23:00:00,111.53,112.34,111.04,111.43
11/08/2014 23:00:00,111.43,112.47,111.26,111.77
12/08/2014 23:00:00,111.73,111.83,110.7,111.08
13/08/2014 23:00:00,111.09,111.67,110.64,111.24
14/08/2014 23:00:00,111.19,111.48,109.15,109.4
15/08/2014 23:00:00,109.39,111.3,109.21,111.08
18/08/2014 23:00:00,111.06,111.06,109.34,109.83
19/08/2014 23:00:00,109.77,110.29,108.54,108.76
20/08/2014 23:00:00,108.72,109.5,108.65,109.42
21/08/2014 23:00:00,109.41,110.37,108.42,109.82
22/08/2014 23:00:00,109.81,109.96,108.84,109.28
25/08/2014 23:00:00,109.45,109.87,108.97,109.32
26/08/2014 23:00:00,109.28,110.27,109.27,109.77
27/08/2014 23:00:00,109.8,110.16,109.28,109.67
28/08/2014 23:00:00,109.67,110.63,109.37,110.5
29/08/2014 23:00:00,110.48,111.92,110.4,111.73
01/09/2014 23:00:00,111.73,111.83,111.44,111.78
02/09/2014 23:00:00,111.68,111.81,108.6,109.18
03/09/2014 23:00:00,109.2,111.75,108.98,111.02
04/09/2014 23:00:00,110.99,111.31,110.08,110.46
05/09/2014 23:00:00,110.49,110.91,108.78,109.33
08/09/2014 23:00:00,109.41,109.54,107.72,109.03
09/09/2014 23:00:00,109.03,109.86,108.44,108.68
10/09/2014 23:00:00,108.71,108.95,107.14,107.6
11/09/2014 23:00:00,107.63,109.36,106.35,109.09
12/09/2014 23:00:00,108.97,109.59,107.88,108.22
15/09/2014 23:00:00,108.05,108.95,106.55,108.75
16/09/2014 23:00:00,108.73,111.11,108.38,110.73
17/09/2014 23:00:00,110.63,110.98,109.66,109.99
18/09/2014 23:00:00,109.96,110.74,108.95,109.06
19/09/2014 23:00:00,109.1,109.38,108.29,108.84
22/09/2014 23:00:00,108.83,109.06,107.55,107.87
23/09/2014 23:00:00,107.84,109.23,107.72,108.89
24/09/2014 23:00:00,108.86,110.43,108.26,110.03
25/09/2014 23:00:00,110.03,110.68,109.19,109.61
26/09/2014 23:00:00,109.61,111,109.37,110.52
29/09/2014 23:00:00,110.49,111.78,109.88,111.57
30/09/2014 23:00:00,111.48,112.04,108,108.58
01/10/2014 23:00:00,108.5,110.1,107.61,107.88
02/10/2014 23:00:00,107.88,108.68,105.32,108.54
03/10/2014 23:00:00,108.52,108.93,106.5,106.85
06/10/2014 23:00:00,106.91,107.88,105.9,107.6
07/10/2014 23:00:00,107.59,107.71,105.6,105.65
08/10/2014 23:00:00,105.57,105.77,103.97,104.85
09/10/2014 23:00:00,104.87,105.09,101.2,101.6
10/10/2014 23:00:00,101.53,103.43,100.73,102.72
13/10/2014 23:00:00,102.34,103.01,101.21,102.04
14/10/2014 23:00:00,102.12,102.74,98.46,99.45
15/10/2014 23:00:00,99.46,99.59,97.15,98.14
16/10/2014 23:00:00,98.2,101.97,96.92,100.2
17/10/2014 23:00:00,100.29,101.63,99.64,100.19
20/10/2014 23:00:00,100.28,100.62,98.67,99.81
21/10/2014 23:00:00,99.75,101.15,99.46,100.5
22/10/2014 23:00:00,100.44,101.04,98.11,98.29
23/10/2014 23:00:00,98.31,100.26,97.94,99.86
24/10/2014 23:00:00,99.84,99.84,98.25,99.2
27/10/2014 22:00:00,99.16,99.18,97.33,98.55
28/10/2014 22:00:00,98.53,99.55,98.25,99.44
29/10/2014 22:00:00,99.44,100.77,99.33,99.86
30/10/2014 22:00:00,99.82,99.98,98.61,98.84
31/10/2014 22:00:00,98.93,99.16,97.44,98.52
03/11/2014 23:00:00,98.48,98.87,95.97,96.14
04/11/2014 23:00:00,96.11,96.3,93.73,95.34
05/11/2014 23:00:00,95.25,97.24,94.35,96.8
06/11/2014 23:00:00,96.76,96.87,95.01,95.76
07/11/2014 23:00:00,95.75,97.3,95.36,96.44
10/11/2014 23:00:00,96.39,97.74,95.02,95.1
11/11/2014 23:00:00,95.07,95.93,94.31,95.38
12/11/2014 23:00:00,95.39,95.97,94.52,94.87
13/11/2014 23:00:00,94.84,95.05,91.96,92.15
14/11/2014 23:00:00,92.25,94.19,91.14,93.8
17/11/2014 23:00:00,93.82,94.07,92.6,93.37
18/11/2014 23:00:00,93.41,94.35,92.04,92.13
19/11/2014 23:00:00,92.13,93.29,91.79,92.26
20/11/2014 23:00:00,92.21,94.18,92.07,94.13
21/11/2014 23:00:00,94.16,95.7,93.49,94.54
24/11/2014 23:00:00,94.49,94.89,93.35,93.58
25/11/2014 23:00:00,93.38,94.45,91.58,91.75
26/11/2014 23:00:00,91.74,92.35,91.17,91.38
27/11/2014 23:00:00,91.37,91.43,85.62,86.92
28/11/2014 23:00:00,86.8,87.49,83.56,83.86
01/12/2014 23:00:00,83.87,87.41,81.59,87.1
02/12/2014 23:00:00,87.11,87.19,84.54,85.45
03/12/2014 23:00:00,85.47,86.1,84.67,85.13
04/12/2014 23:00:00,85.27,86.09,83.96,84.65
05/12/2014 23:00:00,84.67,84.76,83.04,83.48
08/12/2014 23:00:00,83.33,83.42,80.65,80.89
09/12/2014 23:00:00,80.88,82.07,80.12,81.3
10/12/2014 23:00:00,81.2,81.3,78.3,79
11/12/2014 23:00:00,78.99,79.55,76.92,77.09
12/12/2014 23:00:00,77.04,77.44,75.21,75.32
15/12/2014 23:00:00,74.94,76.6,72.89,73.16
16/12/2014 23:00:00,73.27,75.02,71.47,73.29
17/12/2014 23:00:00,73.04,76.81,72.14,73.77
18/12/2014 23:00:00,73.71,76.58,71.82,72.82
19/12/2014 23:00:00,72.66,75.96,71.96,75.4
22/12/2014 23:00:00,75.29,76.07,72.67,72.87
23/12/2014 23:00:00,72.93,75.1,72.6,74.17
24/12/2014 23:00:00,74.34,74.69,72.61,73.39
26/12/2014 23:00:00,73.4,74.13,72.05,72.63
29/12/2014 23:00:00,72.59,73.28,70.44,71.27
30/12/2014 23:00:00,71.26,71.86,70.24,71.38
31/12/2014 23:00:00,71.41,71.56,69.98,71.29
02/01/2015 23:00:00,71.3,72.65,69.57,70.18
05/01/2015 23:00:00,70.15,70.27,67.22,67.45
06/01/2015 23:00:00,67.54,67.91,65.09,65.57
07/01/2015 23:00:00,65.54,66.85,64.37,66.35
08/01/2015 23:00:00,66.32,67.19,65.27,66.52
09/01/2015 23:00:00,66.46,67.15,64.7,65.72
12/01/2015 23:00:00,65.73,65.73,63.16,63.26
13/01/2015 23:00:00,63.23,64.33,61.74,63.75
14/01/2015 23:00:00,63.7,66.45,62.55,66
15/01/2015 23:00:00,66.14,68.81,63.61,63.83
16/01/2015 23:00:00,63.79,66.4,63.46,65.97
19/01/2015 23:00:00,66.26,66.26,64.86,64.95
20/01/2015 23:00:00,65.02,65.31,63.4,63.7
21/01/2015 23:00:00,63.75,65.26,63.61,64.44
22/01/2015 23:00:00,64.41,66.15,62.93,63.52
23/01/2015 23:00:00,63.69,64.82,62.34,62.37
26/01/2015 23:00:00,62.26,63.47,61.41,62.11
27/01/2015 23:00:00,62.19,63.61,61.87,62.84
28/01/2015 23:00:00,62.89,62.89,61.14,61.44
29/01/2015 23:00:00,61.49,62.02,60.64,61.48
30/01/2015 23:00:00,61.69,65.41,61.37,64.76
02/02/2015 23:00:00,64.65,67.62,63.73,67.05
03/02/2015 23:00:00,66.85,71.3,66.75,68.68
04/02/2015 23:00:00,68.73,69.62,65.01,65.6
05/02/2015 23:00:00,65.73,69.16,64.42,67.73
06/02/2015 23:00:00,67.92,70.22,67.78,69.18
09/02/2015 23:00:00,69.07,71.05,68.71,69.65
10/02/2015 23:00:00,69.49,69.71,66.92,67.97
11/02/2015 23:00:00,68.04,68.2,65.11,66.45
12/02/2015 23:00:00,66.48,68.66,66.2,68.19
13/02/2015 23:00:00,68.41,70.49,68.09,69.74
16/02/2015 23:00:00,69.81,70.75,69.16,69.84
17/02/2015 23:00:00,69.8,71.21,67.87,70.25
18/02/2015 23:00:00,70.3,70.47,67.38,67.56
19/02/2015 23:00:00,67.63,69.1,66.2,68.44
20/02/2015 23:00:00,68.52,68.87,67.09,67.17
23/02/2015 23:00:00,67.13,67.37,65.05,65.81
24/02/2015 23:00:00,65.8,66.71,65.06,65.45
25/02/2015 23:00:00,65.54,67.66,64.81,67.4
26/02/2015 23:00:00,67.38,67.6,64.18,65.36
27/02/2015 23:00:00,65.35,66.32,64.84,65.81
02/03/2015 23:00:00,65.83,67.42,65.09,66.22
03/03/2015 23:00:00,66.18,67.21,65.83,66.93
04/03/2015 23:00:00,66.99,68.37,65.98,68.05
05/03/2015 23:00:00,68,68.78,66.99,67.33
06/03/2015 23:00:00,67.27,67.6,65.26,66.11
09/03/2015 22:00:00,65.98,67.17,65.63,66.48
10/03/2015 22:00:00,66.46,66.74,64.58,65.14
11/03/2015 22:00:00,65.15,65.43,63.71,64.81
12/03/2015 22:00:00,64.82,65.14,63.24,63.37
13/03/2015 22:00:00,63.31,63.66,61.13,61.4
16/03/2015 22:00:00,61.19,61.38,59.23,60.2
17/03/2015 22:00:00,60.22,60.58,58.99,59.08
18/03/2015 22:00:00,58.89,61.72,58.41,61.02
19/03/2015 22:00:00,58.99,61.04,58.88,59.98
20/03/2015 22:00:00,60.05,61.82,59.21,60.86
23/03/2015 22:00:00,60.8,62,59.72,61.73
24/03/2015 22:00:00,61.85,62.95,61.06,62.01
25/03/2015 22:00:00,62.11,63.85,61.39,63.39
26/03/2015 22:00:00,63.41,66.87,63.12,65.62
27/03/2015 22:00:00,65.4,65.77,62.6,62.9
30/03/2015 23:00:00,62.96,63.55,62,63.14
31/03/2015 23:00:00,63.12,63.12,61.67,62.03
01/04/2015 23:00:00,61.94,64.84,61.44,63.98
02/04/2015 23:00:00,63.98,64.66,62.5,63.81
06/04/2015 23:00:00,63.86,66.63,63.86,66.32
07/04/2015 23:00:00,66.34,68.52,65.56,67.36
08/04/2015 23:00:00,67.57,67.62,64.76,65.38
09/04/2015 23:00:00,65.39,66.46,64.9,65.13
10/04/2015 23:00:00,65.12,66.32,64.47,66.09
13/04/2015 23:00:00,66.2,67.49,65.86,66.4
14/04/2015 23:00:00,66.44,68.18,66.22,67.96
15/04/2015 23:00:00,67.94,71.08,67.78,70.32
16/04/2015 23:00:00,70.31,71.81,69.46,70.94
17/04/2015 23:00:00,69.55,71.33,69.52,70.59
20/04/2015 23:00:00,70.74,71.62,69.39,70.88
21/04/2015 23:00:00,70.93,71.04,69.1,69.27
22/04/2015 23:00:00,69.33,70.18,68.72,69.19
23/04/2015 23:00:00,69.27,71.4,68.75,70.49
24/04/2015 23:00:00,70.52,70.94,69.49,70.27
27/04/2015 23:00:00,70.29,70.88,69.51,69.59
28/04/2015 23:00:00,69.64,70.82,69.06,69.97
29/04/2015 23:00:00,69.92,72.32,69.53,71.53
30/04/2015 23:00:00,71.54,72.84,71.37,72.8
01/05/2015 23:00:00,72.78,72.89,71.31,72.18
04/05/2015 23:00:00,72.29,72.72,71.44,72
05/05/2015 23:00:00,71.94,74.09,71.62,73.73
06/05/2015 23:00:00,73.71,75.57,73.53,73.65
07/05/2015 23:00:00,73.68,74.3,71.48,72
08/05/2015 23:00:00,72.01,72.89,71.13,72.39
11/05/2015 23:00:00,72.42,72.84,71.74,72.23
12/05/2015 23:00:00,72.26,74.31,72.11,74.27
13/05/2015 23:00:00,74.22,74.84,73.01,73.11
14/05/2015 23:00:00,73.09,73.83,72.35,72.7
15/05/2015 23:00:00,72.72,72.85,71.35,72.83
18/05/2015 23:00:00,72.65,73.74,71.88,72.47
19/05/2015 23:00:00,72.35,72.45,69.96,70.29
20/05/2015 23:00:00,70.35,71.07,70.13,70.81
21/05/2015 23:00:00,70.84,72.97,70.72,72.7
22/05/2015 23:00:00,72.69,72.83,71.38,71.94
25/05/2015 23:00:00,72.08,72.28,71.13,71.85
26/05/2015 23:00:00,71.86,71.97,69.74,70.41
27/05/2015 23:00:00,70.35,70.98,69.39,69.63
28/05/2015 23:00:00,69.66,70.1,68.54,70.02
29/05/2015 23:00:00,70,72.73,69.75,72.33
01/06/2015 23:00:00,72.32,72.67,71.36,72.3
02/06/2015 23:00:00,72.21,73.61,72.12,73.05
03/06/2015 23:00:00,73.05,73.46,71.37,71.6
04/06/2015 23:00:00,71.6,71.97,69.86,70.01
05/06/2015 23:00:00,70.02,71.26,68.86,70.98
08/06/2015 23:00:00,70.99,71.16,69.89,70.33
09/06/2015 23:00:00,70.34,72.69,70.26,72.59
10/06/2015 23:00:00,72.61,73.85,72.48,73.15
11/06/2015 23:00:00,73.17,73.56,72.24,72.58
12/06/2015 23:00:00,72.58,72.66,71.76,72.05
15/06/2015 23:00:00,71.93,72.01,70.76,71.63
16/06/2015 23:00:00,71.63,72.4,71.45,72.12
17/06/2015 23:00:00,72.06,73.41,70.88,71.84
18/06/2015 23:00:00,71.72,72.95,71.29,72.51
19/06/2015 23:00:00,72.5,72.55,70.86,71.37
22/06/2015 23:00:00,71.37,72.25,70.89,71.85
23/06/2015 23:00:00,71.83,73.11,71.17,72.71
